"job_link","job_skills","job_link (Right)","last_processed_time","got_summary","got_ner","is_being_worked","job_title","company","job_location","first_seen","search_city","search_country","search_position","job_level","job_type"
"https://www.linkedin.com/jobs/view/advanced-analyst-analytics-at-cc-industries-3796717883","Data Analysis, Statistical Analysis, Data Modeling, Reporting, Dashboards, Microsoft Power BI, Machine Learning, Microsoft Excel, Business Analysis, Data Visualization, Analytics, Communication, Finance, Attention to Detail, Visual Communication, Learning Adaptability","https://www.linkedin.com/jobs/view/advanced-analyst-analytics-at-cc-industries-3796717883","2024-01-20 13:43:21.501962+00","t","t","f","Advanced Analyst Analytics","CC Industries","Chicago, IL","2024-01-14","East Chicago","United States","Data Communications Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/systems-administrator-at-pebble-beach-resorts-3772247551","Active Directory, Microsoft Server, Windows Server, SQL Server, Citrix VDI, Virtual Apps, System Administration, Access Management, Patching, Systems Deployment, Issue Resolution, Network Protocols, Change Management, Troubleshooting, Problem Solving, Exchange 365, Network Security, Compliance, Software Updates, Networking, Data Backup, Virtualization, Cloud Computing, Business Analysis, Problem Solving, Bachelor's Degree, Communication Skills, Troubleshooting, Scripting, Time Management, Organizational Skills","https://www.linkedin.com/jobs/view/systems-administrator-at-pebble-beach-resorts-3772247551","2024-01-20 13:43:36.4663+00","t","t","f","Systems Administrator","Pebble Beach Resorts","Pebble Beach, CA","2024-01-16","Monterey","United States","Equestrian","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/principal-product-manager-pubtech-pubtech-signals-at-amazon-3680888282","Product Management, Business Analysis, Product Strategy, Market Research, CustomerFocused, ResultsDriven, Agile Development, Entrepreneurship, Digital Advertising, DSP and SSP Technologies, CrossDevice User Identification, FirstClass Technology, Unique User Data, Programmatic Industry, Project Management, Software Development, Communication, User Testing, Sales, Data Analysis","https://www.linkedin.com/jobs/view/principal-product-manager-pubtech-pubtech-signals-at-amazon-3680888282","2024-01-20 13:44:16.165211+00","t","t","f","Principal Product Manager, PubTech, PubTech - Signals","Amazon","Seattle, WA","2024-01-16","Bellevue","United States","Manager Advertising","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/senior-financial-analyst-at-amazon-3727778091","Business Analysis, Financial Modeling, P&L Management, Data Mining, Data Reporting, SQL, MS Access, Essbase, Cognos, Oracle, SAP, Lawson, JD Edwards, Process Improvement, Automation, Financial Reporting, Operational Reporting, Forecasting, Budgeting, Variance Analysis, Data Interpretation, Excel, Verbal Communication, Written Communication, Active Listening, Problem Solving, Critical Thinking, Time Management, Project Management, Task Management, Decision Making, Analytical Skills, Finance, Accounting, Economics, Engineering, Math, Computer Science","https://www.linkedin.com/jobs/view/senior-financial-analyst-at-amazon-3727778091","2024-01-20 13:46:08.239408+00","t","t","f","Senior Financial Analyst","Amazon","Bellevue, WA","2024-01-15","Seattle","United States","Credit Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-at-zone-it-solutions-3800537334","Business Analysis, Interpersonal Skills, Communication Skills, Analysis Techniques, Formal Analysis Methodology, Relational Data Analysis, Attention to Detail, Documentation Skills, Independent Work, Team Work, Business Process Flows, RACI, Nonfunctional Requirements","https://www.linkedin.com/jobs/view/business-analyst-at-zone-it-solutions-3800537334","2024-01-20 13:47:21.828625+00","t","t","f","Business Analyst","Zone IT Solutions","New York, NY","2024-01-16","Lakeview","United States","Instructor Business Education","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/store-manager-candidate-at-dollar-general-3798916085","Recruiting, Staffing, Merchandising, Inventory management, Customer service, Cashier accountability, Key control, Cash control, Store operations, Business analysis, Problemsolving, Communication, Interpersonal skills, Organization, Attention to detail, Retail experience, High school diploma, Dollar General values, Ownership, Cooperation, Collaboration, Sensitivity, Training, Compliance, Physical strength, Travel","https://www.linkedin.com/jobs/view/store-manager-candidate-at-dollar-general-3798916085","2024-01-20 13:47:14.388257+00","t","t","f","STORE MANAGER CANDIDATE","Dollar General","Wooster, OH","2024-01-16","Norton","United States","Financial-Aids Officer","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/salon-manager-tuttle-crossing-mall-at-jcpenney-3658379972","Leadership, Coaching, Client Interaction, Team Management, Business Analysis, Decision Making, Cosmetology License, Retail Management, Talent Acquisition, Visual Merchandising, Customer Service, Communication, People Skills, Salon Environment, Sales, Problem Solving, Analytical Skills","https://www.linkedin.com/jobs/view/salon-manager-tuttle-crossing-mall-at-jcpenney-3658379972","2024-01-20 13:47:37.236898+00","t","t","f","Salon Manager - Tuttle Crossing Mall","JCPenney","Dublin, OH","2024-01-14","Norwich","United States","Supervisor Shop","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/product-owner-at-the-waldinger-corporation-3647102534","IT Consulting, Technology Strategy, Product Management, Roadmap Planning, Stakeholder Communication, Cloud Solutions, Business Analysis, Vendor Management, Product Vision, Third Party Relationships, Crossfunctional Collaboration, Data Analysis, Problem Solving, Bachelor's Degree, 57+ Years of Experience, Excellent Communication Skills, Strategic Thinking, Decision Making, Teamwork, Multiple Projects Management, Analytical Skills, Attention to Detail","https://www.linkedin.com/jobs/view/product-owner-at-the-waldinger-corporation-3647102534","2024-01-20 13:48:27.018155+00","t","t","f","Product Owner","The Waldinger Corporation","Des Moines Metropolitan Area","2024-01-14","Iowa","United States","Vendor","Associate","Onsite"
"https://www.linkedin.com/jobs/view/business-intelligence-developer-at-robert-half-3789937254","Business Intelligence (BI), Data Management, Data Analytics, Data Warehousing, Data Marts, Business Analysis, Requirements Gathering, ETL (Extract Transform Load), SQL Server Integration Services (SSIS), TSQL (TransactSQL), PowerBI, Predictive Analytics, Python, R, PowerShell, Cognos Analytics, IBM Watsonx.AI, Healthcare Industry Experience, Microsoft Power BI, TSQL (TransactSQL), SSIS (SQL Server Integration Services)","https://www.linkedin.com/jobs/view/business-intelligence-developer-at-robert-half-3789937254","2024-01-20 13:48:30.316019+00","t","t","f","Business Intelligence Developer","Robert Half","Pueblo, CO","2024-01-14","Pueblo","United States","Agricultural-Research Engineer","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/ba-with-charles-river-at-amtex-systems-inc-3793664957","Charles River, Business Analysis, Functional Requirements, End User Documentation, Test Plans, Test Cases, Workflows, Project Management, Communication, Team Environment, Equity, Multi Asset, User Issues, Defects, Enhancements, Work Requests, Application Administration, Configuration, Issue Resolution, Operational Workflows, Internal Audits, Business Continuity, Disaster Recovery, EV/MSIM, Finance, Technology, Investment Management Systems, Derivatives, CRIMS, Options, Futures, Total Return Swaps, Database Technology, SQL, Stored Procedures, Functions, Views, Troubleshooting, Ticketing, Tracking, Change Management, Interpersonal Skills, Organizational Expertise, Attention to Detail, Internal Clients, New Concepts, Systems, Software, Initiative, Problem Solving, Motivation, Efficiency, Supervision, Process Compliance, Internal Audits, External Audits, Time Critical Environment","https://www.linkedin.com/jobs/view/ba-with-charles-river-at-amtex-systems-inc-3793664957","2024-01-21 03:21:33.897569+00","t","t","f","BA with Charles River","Amtex Systems Inc.","Boston, MA","2024-01-14","Cambridge","United States","River","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/senior-business-system-analyst-at-vizio-3792979139","Business Analysis, Project Management, Analytical Skills, Problem Solving, Business Acumen, Subject Matter Expertise, SDLC Methodologies (Waterfall Agile), Content Management System, Performance Marketing, eCommerce, Social Media Marketing, Adobe Experience Manager, Adobe Analytics, OneTrust, HTML, CSS, JavaScript, API Integration, SEO/SEM, SQL, Figma, UX UI, Hubspot, Salesforce, SharePoint, Scrum Master Certification, Supervisory Skills, Mentoring, Communication Skills","https://www.linkedin.com/jobs/view/senior-business-system-analyst-at-vizio-3792979139","2024-01-20 13:50:22.186809+00","t","t","f","Senior Business System Analyst","VIZIO","Seattle, WA","2024-01-14","Summit","United States","Systems Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/senior-manager-ontology-and-data-modeling-at-jobs-for-humanity-3804052638","Ontology, Data Modeling, Semantic Technology, Linked Data, Canonical Data, Data Integration, Data Mapping, Knowledge Organization, Machine Learning, RDF, RDFS, OWL, SKOS, SHACL, JSON, XML, SPARQL, SQL, Graph Databases, Python, R, JSON, OpenAPI/YAML, AVRO, Agile, Amazon Web Services, SQL, SPARQL, Protégé, TopQuadrant, PoolParty, Stardog, AnzoGraph, Neptune, Data.World, Data Standardization, Data Semantics, Business Strategy, Business Analysis, Enterprise Semantic Solutions","https://www.linkedin.com/jobs/view/senior-manager-ontology-and-data-modeling-at-jobs-for-humanity-3804052638","2024-01-20 13:50:30.705557+00","t","t","f","Senior Manager, Ontology and Data Modeling","Jobs for Humanity","Annapolis, MD","2024-01-17","Baltimore","United States","Supervisor Mapping","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/risk-adjustment-coordinator-955931-at-the-judge-group-3642732423","Risk adjustment, Communication, Program development, Project management, Project planning, Roadmapping, Business analysis, Reporting, Data analysis, Creative thinking, Written communication, Verbal communication, Collaboration, Excel, PowerPoint, Project coordination, Physician groups, Healthcare vendors, Coders","https://www.linkedin.com/jobs/view/risk-adjustment-coordinator-955931-at-the-judge-group-3642732423","2024-01-20 13:53:38.353512+00","t","t","f","Risk Adjustment Coordinator (955931)","The Judge Group","Bayonne, NJ","2024-01-14","Manhattan","United States","Judge","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/operations-management-consultant-at-db-a-dewolff-boberg-associates-inc-3719308326","Management Consulting, Business Analysis, Data Gathering, Data Organization, Data Analysis, Metrics, Analytics, Decision Making, Resource Utilization, Operational Improvement, Performance Improvement, Feedback, Team Building, Conflict Resolution, Problem Solving, Collaboration, Leadership, Communication, Presentation, Microsoft Office, Excel, Business Acumen","https://www.linkedin.com/jobs/view/operations-management-consultant-at-db-a-dewolff-boberg-associates-inc-3719308326","2024-01-20 13:54:05.288147+00","t","t","f","Operations Management Consultant","DB&A - DeWolff, Boberg & Associates, Inc","Boston, MA","2024-01-14","Lowell","United States","Tier","Mid senior","Onsite"
